iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,death_rate
KEN,Africa,Kenya,2021-12-22,262335.0,0.0,885.857,5353.0,0.0,1.0,4835.449,0.0,16.328,98.668,0.0,0.018,2.23,,,,,,,,,,,,,7149.0,0.135,0.2655,3.8,tests performed,9389825.0,,3847196.0,,,123343.0,17.38,,7.12,,2283.0,48683.0,0.09,53.91,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.020405207082547124
KEN,Africa,Kenya,2021-12-23,262335.0,0.0,885.857,5353.0,0.0,1.0,4835.449,0.0,16.328,98.668,0.0,0.018,2.07,,,,,,,,,,,,,7492.0,0.141,0.3068,3.3,tests performed,9448225.0,,3862711.0,,58400.0,110405.0,17.49,,7.15,,2043.0,33974.0,0.063,53.9,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.020405207082547124
KEN,Africa,Kenya,2021-12-24,262335.0,0.0,885.857,5353.0,0.0,1.0,4835.449,0.0,16.328,98.668,0.0,0.018,1.9,,,,,,,,,,,,,7836.0,0.148,0.318,3.1,tests performed,,,,,,107759.0,,,,,1995.0,26214.0,0.049,53.9,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.020405207082547124
KEN,Africa,Kenya,2021-12-25,262335.0,0.0,885.857,5353.0,0.0,1.0,4835.449,0.0,16.328,98.668,0.0,0.018,1.75,,,,,,,,,,,,,7836.0,0.148,0.3468,2.9,tests performed,9570050.0,,3927485.0,,,105113.0,17.71,,7.27,,1946.0,18454.0,0.034,53.88,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.020405207082547124
KEN,Africa,Kenya,2021-12-26,281358.0,19023.0,2717.571,5359.0,6.0,0.857,5186.088,350.638,50.091,98.779,0.111,0.016,1.6,,,,,,,,,,,,,7836.0,0.148,0.3436,2.9,tests performed,9594110.0,,3939523.0,,24060.0,97203.0,17.76,,7.29,,1799.0,10694.0,0.02,53.87,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.019046908209469787
KEN,Africa,Kenya,2021-12-27,281358.0,0.0,2717.571,5359.0,0.0,0.857,5186.088,0.0,50.091,98.779,0.0,0.016,1.48,,,,,,,,,,,,,7836.0,0.148,0.3541,2.8,tests performed,9629145.0,,3957505.0,,35035.0,79535.0,17.82,,7.32,,1472.0,10694.0,0.02,53.87,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.019046908209469787
KEN,Africa,Kenya,2021-12-28,281358.0,0.0,2717.571,5359.0,0.0,0.857,5186.088,0.0,50.091,98.779,0.0,0.016,1.37,,,,,,,,,,,,,7836.0,0.148,0.3297,3.0,tests performed,9739482.0,,4018791.0,,110337.0,72624.0,18.03,,7.44,,1344.0,10694.0,0.02,53.84,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.019046908209469787
KEN,Africa,Kenya,2021-12-29,281358.0,0.0,2717.571,5359.0,0.0,0.857,5186.088,0.0,50.091,98.779,0.0,0.016,1.3,,,,,,,,,,,,,7836.0,0.148,0.3291,3.0,tests performed,9866314.0,,4086482.0,,126832.0,68070.0,18.26,,7.56,,1260.0,10694.0,0.02,53.81,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.019046908209469787
KEN,Africa,Kenya,2021-12-30,281358.0,0.0,2717.571,5359.0,0.0,0.857,5186.088,0.0,50.091,98.779,0.0,0.016,1.24,,,,,,,,,,,,,7836.0,0.148,0.3207,3.1,tests performed,10002184.0,,4155832.0,5280.0,135870.0,79137.0,18.51,,7.69,0.01,1465.0,10694.0,0.02,53.78,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.019046908209469787
KEN,Africa,Kenya,2021-12-31,281358.0,0.0,2717.571,5359.0,0.0,0.857,5186.088,0.0,50.091,98.779,0.0,0.016,1.17,,,,,,,,,,,,,7836.0,0.148,0.3176,3.1,tests performed,,,,,,78941.0,,,,,1461.0,10694.0,0.02,53.78,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.019046908209469787
KEN,Africa,Kenya,2022-01-01,281358.0,0.0,2717.571,5359.0,0.0,0.857,5186.088,0.0,50.091,98.779,0.0,0.016,1.11,,,,,,,,,,,,,7836.0,0.148,0.288,3.5,tests performed,10121263.0,,4215806.0,13215.0,,78745.0,18.73,,7.8,0.02,1457.0,10694.0,0.02,53.75,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.019046908209469787
KEN,Africa,Kenya,2022-01-02,297155.0,15797.0,2256.714,5381.0,22.0,3.143,5477.264,291.176,41.597,99.184,0.406,0.058,1.06,,,,,,,,,,,,,7836.0,0.148,0.2909,3.4,tests performed,10134012.0,,4222839.0,13218.0,12749.0,77129.0,18.76,,7.82,0.02,1428.0,10694.0,0.02,53.75,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.018108394608874156
KEN,Africa,Kenya,2022-01-03,297155.0,0.0,2256.714,5381.0,0.0,3.143,5477.264,0.0,41.597,99.184,0.0,0.058,1.02,,,,,,,,,,,,,7836.0,0.148,0.2841,3.5,tests performed,10220981.0,,4270594.0,17933.0,86969.0,84548.0,18.92,,7.9,0.03,1565.0,10694.0,0.02,53.73,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.018108394608874156
KEN,Africa,Kenya,2022-01-04,297155.0,0.0,2256.714,5381.0,0.0,3.143,5477.264,0.0,41.597,99.184,0.0,0.058,0.97,,,,,,,,,,,,,7836.0,0.148,0.3004,3.3,tests performed,10310606.0,,4321150.0,23939.0,89625.0,81589.0,19.08,,8.0,0.04,1510.0,10694.0,0.02,53.71,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.018108394608874156
KEN,Africa,Kenya,2022-01-05,297155.0,0.0,2256.714,5381.0,0.0,3.143,5477.264,0.0,41.597,99.184,0.0,0.058,0.92,,,,,,,,,,,,,7836.0,0.148,0.2807,3.6,tests performed,10356914.0,,4347094.0,30572.0,46308.0,70086.0,19.17,,8.05,0.06,1297.0,10694.0,0.02,53.7,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.018108394608874156
KEN,Africa,Kenya,2022-01-06,297155.0,0.0,2256.714,5381.0,0.0,3.143,5477.264,0.0,41.597,99.184,0.0,0.058,0.88,,,,,,,,,,,,,7836.0,0.148,0.2634,3.8,tests performed,10473483.0,,4412786.0,40120.0,116569.0,67328.0,19.39,,8.17,0.07,1246.0,10694.0,0.02,53.67,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.018108394608874156
KEN,Africa,Kenya,2022-01-07,297155.0,0.0,2256.714,5381.0,0.0,3.143,5477.264,0.0,41.597,99.184,0.0,0.058,0.84,,,,,,,,,,,,,7836.0,0.148,0.2571,3.9,tests performed,10572187.0,,4468661.0,49343.0,98704.0,72923.0,19.57,,8.27,0.09,1350.0,10694.0,0.02,53.65,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.018108394608874156
KEN,Africa,Kenya,2022-01-08,297155.0,0.0,2256.714,5381.0,0.0,3.143,5477.264,0.0,41.597,99.184,0.0,0.058,0.79,,,,,,,,,,,,,7836.0,0.148,0.2487,4.0,tests performed,10593638.0,,4478832.0,51226.0,21451.0,67482.0,19.61,,8.29,0.09,1249.0,10694.0,0.02,53.64,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.018108394608874156
KEN,Africa,Kenya,2022-01-09,310797.0,13642.0,1948.857,5437.0,56.0,8.0,5728.718,251.454,35.922,100.217,1.032,0.147,0.75,,,,,,,,,,,,,7836.0,0.148,0.2375,4.2,tests performed,10609955.0,,4486533.0,51971.0,16317.0,67992.0,19.64,,8.3,0.1,1258.0,10694.0,0.02,53.64,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017493733851999857
KEN,Africa,Kenya,2022-01-10,310797.0,0.0,1948.857,5437.0,0.0,8.0,5728.718,0.0,35.922,100.217,0.0,0.147,0.71,,,,,,,,,,,,,7836.0,0.148,0.2341,4.3,tests performed,10696021.0,,4533842.0,59712.0,86066.0,67863.0,19.8,,8.39,0.11,1256.0,10694.0,0.02,53.62,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017493733851999857
KEN,Africa,Kenya,2022-01-11,310797.0,0.0,1948.857,5437.0,0.0,8.0,5728.718,0.0,35.922,100.217,0.0,0.147,0.65,,,,,,,,,,,,,7836.0,0.148,0.2104,4.8,tests performed,10779531.0,,4583839.0,67002.0,83510.0,66989.0,19.95,,8.48,0.12,1240.0,10694.0,0.02,53.6,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017493733851999857
KEN,Africa,Kenya,2022-01-12,310797.0,0.0,1948.857,5437.0,0.0,8.0,5728.718,0.0,35.922,100.217,0.0,0.147,0.6,,,,,,,,,,,,,7836.0,0.148,0.1849,5.4,tests performed,10878311.0,,4644213.0,74374.0,98780.0,74485.0,20.13,,8.6,0.14,1379.0,10694.0,0.02,53.57,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017493733851999857
KEN,Africa,Kenya,2022-01-13,310797.0,0.0,1948.857,5437.0,0.0,8.0,5728.718,0.0,35.922,100.217,0.0,0.147,0.57,,,,,,,,,,,,,7836.0,0.148,0.1637,6.1,tests performed,,,,,,64887.0,,,,,1201.0,10694.0,0.02,53.57,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017493733851999857
KEN,Africa,Kenya,2022-01-14,310797.0,0.0,1948.857,5437.0,0.0,8.0,5728.718,0.0,35.922,100.217,0.0,0.147,0.55,,,,,,,,,3127480.0,,59.003,,7836.0,0.148,0.138,7.2,tests performed,,,,,,57841.0,,,,,1071.0,10694.0,0.02,53.57,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017493733851999857
KEN,Africa,Kenya,2022-01-15,310797.0,0.0,1948.857,5437.0,0.0,8.0,5728.718,0.0,35.922,100.217,0.0,0.147,0.52,,,,,,,,,,,,,7748.0,0.146,0.1203,8.3,tests performed,,,,,,61832.0,,,,,1144.0,10694.0,0.02,53.57,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017493733851999857
KEN,Africa,Kenya,2022-01-16,317324.0,6527.0,932.429,5488.0,51.0,7.286,5849.026,120.308,17.187,101.157,0.94,0.134,0.51,,,,,,,,,,,,,7659.0,0.144,0.1137,8.8,tests performed,,,,,,66556.0,,,,,1232.0,10694.0,0.02,53.57,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017294626312538603
KEN,Africa,Kenya,2022-01-17,317324.0,0.0,932.429,5488.0,0.0,7.286,5849.026,0.0,17.187,101.157,0.0,0.134,0.49,,,,,,,,,,,,,7571.0,0.143,0.0997,10.0,tests performed,,,,,,61315.0,,,,,1135.0,10694.0,0.02,53.57,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017294626312538603
KEN,Africa,Kenya,2022-01-18,317324.0,0.0,932.429,5488.0,0.0,7.286,5849.026,0.0,17.187,101.157,0.0,0.134,0.46,,,,,,,,,,,,,7483.0,0.141,0.0873,11.5,tests performed,11174610.0,6251075.0,4828594.0,94941.0,,56440.0,20.68,11.57,8.94,0.18,1045.0,10694.0,0.02,53.49,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017294626312538603
KEN,Africa,Kenya,2022-01-19,317324.0,0.0,932.429,5488.0,0.0,7.286,5849.026,0.0,17.187,101.157,0.0,0.134,0.44,,,,,,,,,,,,,7395.0,0.14,0.0873,11.4,tests performed,,,,,,54546.0,,,,,1010.0,12328.0,0.023,53.49,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017294626312538603
KEN,Africa,Kenya,2022-01-20,317324.0,0.0,932.429,5488.0,0.0,7.286,5849.026,0.0,17.187,101.157,0.0,0.134,0.42,,,,,,,,,3170792.0,,59.82,,7307.0,0.138,0.0726,13.8,tests performed,11345649.0,6295337.0,4945422.0,104890.0,,59708.0,21.0,11.65,9.15,0.19,1105.0,13962.0,0.026,53.44,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017294626312538603
KEN,Africa,Kenya,2022-01-21,317324.0,0.0,932.429,5488.0,0.0,7.286,5849.026,0.0,17.187,101.157,0.0,0.134,0.41,,,,,,,,,,,,,6741.0,0.127,0.0665,15.0,tests performed,11437774.0,6316501.0,5011823.0,109450.0,92125.0,65814.0,21.17,11.69,9.28,0.2,1218.0,15457.0,0.029,53.41,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017294626312538603
KEN,Africa,Kenya,2022-01-22,317324.0,0.0,932.429,5488.0,0.0,7.286,5849.026,0.0,17.187,101.157,0.0,0.134,0.41,,,,,,,,,,,,,6263.0,0.118,0.0642,15.6,tests performed,11522950.0,6336971.0,5071972.0,114007.0,85176.0,70927.0,21.33,11.73,9.39,0.21,1313.0,16854.0,0.031,53.39,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017294626312538603
KEN,Africa,Kenya,2022-01-23,320138.0,2814.0,402.0,5531.0,43.0,6.143,5900.894,51.869,7.41,101.949,0.793,0.113,0.4,,,,,,,,,,,,,5785.0,0.109,0.0641,15.6,tests performed,11542128.0,6344094.0,5082976.0,115058.0,19178.0,66612.0,21.36,11.74,9.41,0.21,1233.0,16344.0,0.03,53.38,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017276924326384245
KEN,Africa,Kenya,2022-01-24,320138.0,0.0,402.0,5531.0,0.0,6.143,5900.894,0.0,7.41,101.949,0.0,0.113,0.39,,,,,,,,,3186286.0,,60.112,,5307.0,0.1,0.0684,14.6,tests performed,11553636.0,6348544.0,5089686.0,115407.0,11508.0,61201.0,21.38,11.75,9.42,0.21,1133.0,15452.0,0.029,53.38,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017276924326384245
KEN,Africa,Kenya,2022-01-25,320138.0,0.0,402.0,5531.0,0.0,6.143,5900.894,0.0,7.41,101.949,0.0,0.113,0.37,,,,,,,,,3189945.0,3659.0,60.181,0.069,4799.0,0.091,0.0695,14.4,tests performed,11625788.0,6365984.0,5140835.0,118969.0,72152.0,64454.0,21.52,11.78,9.52,0.22,1193.0,16416.0,0.03,53.36,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017276924326384245
KEN,Africa,Kenya,2022-01-26,320138.0,0.0,402.0,5531.0,0.0,6.143,5900.894,0.0,7.41,101.949,0.0,0.113,0.36,,,,,,,,,,,,,4553.0,0.086,0.0551,18.2,tests performed,11710636.0,6387024.0,5150338.0,123274.0,84848.0,64358.0,21.68,11.82,9.53,0.23,1191.0,16260.0,0.03,53.35,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017276924326384245
KEN,Africa,Kenya,2022-01-27,320138.0,0.0,402.0,5531.0,0.0,6.143,5900.894,0.0,7.41,101.949,0.0,0.113,0.35,,,,,,,,,3200937.0,,60.389,,4306.0,0.081,0.0511,19.6,tests performed,11784132.0,6406701.0,5250282.0,127149.0,73496.0,62640.0,21.81,11.86,9.72,0.24,1159.0,15909.0,0.029,53.31,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017276924326384245
KEN,Africa,Kenya,2022-01-28,320138.0,0.0,402.0,5531.0,0.0,6.143,5900.894,0.0,7.41,101.949,0.0,0.113,0.36,,,,,,,,,,,,,4688.0,0.088,0.0388,25.8,tests performed,11858965.0,6426628.0,5300954.0,131383.0,74833.0,60170.0,21.95,11.9,9.81,0.24,1114.0,15732.0,0.029,53.29,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017276924326384245
KEN,Africa,Kenya,2022-01-29,320138.0,0.0,402.0,5531.0,0.0,6.143,5900.894,0.0,7.41,101.949,0.0,0.113,0.38,,,,,,,,,,,,,5069.0,0.096,0.0309,32.4,tests performed,11987147.0,6469965.0,5380151.0,137031.0,128182.0,66314.0,22.19,11.98,9.96,0.25,1227.0,18999.0,0.035,53.25,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017276924326384245
KEN,Africa,Kenya,2022-01-30,321234.0,1096.0,156.571,5578.0,47.0,6.714,5921.096,20.202,2.886,102.816,0.866,0.124,0.4,,,,,,,,,3220562.0,,60.759,,5450.0,0.103,0.029,34.5,tests performed,12107587.0,6519171.0,5447350.0,141066.0,120440.0,80780.0,22.41,12.07,10.08,0.26,1495.0,25011.0,0.046,53.23,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017364288960695317
KEN,Africa,Kenya,2022-01-31,321234.0,0.0,156.571,5578.0,0.0,6.714,5921.096,0.0,2.886,102.816,0.0,0.124,0.41,,,,,,,,,3222886.0,2324.0,60.803,0.044,5229.0,0.099,0.0268,37.3,tests performed,12252574.0,6572987.0,5530890.0,148697.0,144987.0,99848.0,22.68,12.17,10.24,0.28,1848.0,32063.0,0.059,53.19,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017364288960695317
KEN,Africa,Kenya,2022-02-01,321234.0,0.0,156.571,5578.0,0.0,6.714,5921.096,0.0,2.886,102.816,0.0,0.124,0.42,,,,,,,,,3229023.0,6137.0,60.919,0.116,5583.0,0.105,0.0248,40.4,tests performed,12451246.0,6650827.0,5644983.0,155436.0,198672.0,117923.0,23.05,12.31,10.45,0.29,2183.0,40692.0,0.075,53.14,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017364288960695317
KEN,Africa,Kenya,2022-02-02,321234.0,0.0,156.571,5578.0,0.0,6.714,5921.096,0.0,2.886,102.816,0.0,0.124,0.41,,,,,,,,,,,,,5141.0,0.097,0.0251,39.8,tests performed,12652991.0,6726073.0,5764722.0,162196.0,201745.0,134622.0,23.42,12.45,10.67,0.3,2492.0,48436.0,0.09,53.09,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017364288960695317
KEN,Africa,Kenya,2022-02-03,321234.0,0.0,156.571,5578.0,0.0,6.714,5921.096,0.0,2.886,102.816,0.0,0.124,0.41,,,,,,,,,3233831.0,,61.009,,4699.0,0.089,0.0257,38.9,tests performed,12885157.0,6821372.0,5894445.0,169340.0,232166.0,157289.0,23.85,12.63,10.91,0.31,2911.0,59239.0,0.11,53.03,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017364288960695317
KEN,Africa,Kenya,2022-02-04,321234.0,0.0,156.571,5578.0,0.0,6.714,5921.096,0.0,2.886,102.816,0.0,0.124,0.43,,,,,,,,,,,,,4255.0,0.08,0.0272,36.7,tests performed,13134929.0,6931867.0,6031744.0,176318.0,249772.0,182281.0,24.31,12.83,11.16,0.33,3374.0,72177.0,0.134,52.98,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017364288960695317
KEN,Africa,Kenya,2022-02-05,321234.0,0.0,156.571,5578.0,0.0,6.714,5921.096,0.0,2.886,102.816,0.0,0.124,0.44,,,,,,,,,3240690.0,,61.139,,3810.0,0.072,0.0303,33.0,tests performed,13399285.0,7057640.0,6158263.0,183382.0,264356.0,201734.0,24.8,13.06,11.4,0.34,3734.0,83954.0,0.155,52.92,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017364288960695317
KEN,Africa,Kenya,2022-02-06,322043.0,809.0,115.571,5607.0,29.0,4.143,5936.008,14.912,2.13,103.35,0.535,0.076,0.44,,,,,,,,,,,,,3857.0,0.073,0.0282,35.5,tests performed,13599070.0,7157187.0,6254366.0,187517.0,199785.0,213069.0,25.17,13.25,11.58,0.35,3944.0,91145.0,0.169,52.88,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017410718444431334
KEN,Africa,Kenya,2022-02-07,322043.0,0.0,115.571,5607.0,0.0,4.143,5936.008,0.0,2.13,103.35,0.0,0.076,0.44,,,,,,,,,,,,,4508.0,0.085,0.0244,41.0,tests performed,13782963.0,7237715.0,6351657.0,193591.0,183893.0,218627.0,25.51,13.4,11.76,0.36,4047.0,94961.0,0.176,52.84,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017410718444431334
KEN,Africa,Kenya,2022-02-08,322043.0,0.0,115.571,5607.0,0.0,4.143,5936.008,0.0,2.13,103.35,0.0,0.076,0.42,,,,,,,,,3261313.0,,61.528,,4613.0,0.087,0.0205,48.8,tests performed,13969965.0,7330303.0,6441596.0,198066.0,187002.0,216960.0,25.86,13.57,11.92,0.37,4016.0,97068.0,0.18,52.8,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017410718444431334
KEN,Africa,Kenya,2022-02-09,322043.0,0.0,115.571,5607.0,0.0,4.143,5936.008,0.0,2.13,103.35,0.0,0.076,0.41,,,,,,,,,,,,,5053.0,0.095,0.017,58.7,tests performed,14192860.0,7445331.0,6544301.0,203228.0,222895.0,219981.0,26.27,13.78,12.11,0.38,4072.0,102751.0,0.19,52.76,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017410718444431334
KEN,Africa,Kenya,2022-02-10,322043.0,0.0,115.571,5607.0,0.0,4.143,5936.008,0.0,2.13,103.35,0.0,0.076,0.41,,,,,,,,,3272286.0,,61.735,,5494.0,0.104,0.0148,67.5,tests performed,14465822.0,7598470.0,6658534.0,208818.0,272962.0,225809.0,26.77,14.06,12.32,0.39,4180.0,111014.0,0.205,52.71,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017410718444431334
KEN,Africa,Kenya,2022-02-11,322043.0,0.0,115.571,5607.0,0.0,4.143,5936.008,0.0,2.13,103.35,0.0,0.076,0.41,,,,,,,,,,,,,6089.0,0.115,0.0109,91.5,tests performed,14748107.0,7762095.0,6771350.0,214662.0,282285.0,230454.0,27.3,14.37,12.53,0.4,4265.0,118604.0,0.22,52.66,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017410718444431334
KEN,Africa,Kenya,2022-02-12,322043.0,0.0,115.571,5607.0,0.0,4.143,5936.008,0.0,2.13,103.35,0.0,0.076,0.43,,,,,,,,,,,,,6685.0,0.126,0.0084,119.1,tests performed,15030753.0,7929066.0,6881306.0,220381.0,282646.0,233067.0,27.82,14.68,12.74,0.41,4314.0,124489.0,0.23,52.61,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017410718444431334
KEN,Africa,Kenya,2022-02-13,322436.0,393.0,56.143,5629.0,22.0,3.143,5943.252,7.244,1.035,103.756,0.406,0.058,0.45,,,,,,,,,3295082.0,,62.165,,6788.0,0.128,0.0079,126.0,tests performed,15236700.0,8054405.0,6958610.0,223685.0,205947.0,233947.0,28.2,14.91,12.88,0.41,4330.0,128174.0,0.237,52.58,87.324,20.0,2.686,1.528,2993.028,36.8,218.637,2.92,1.2,20.4,24.651,1.4,66.7,0.601,54027484,,,,,0.017457728045255493
